id	eonumber	year	revoked	revoke_year	revokedbyotherthaneo	substantive_amended	sub_amend_year	superseded	supersede_year	partrevoked	reject_revoke_eo	transfer_rv	abolish_rv	amend_rv	other_auth_rv	ceremonial	divdgovt	recent	fds	nyt	public_mention	log_words	war	inflation	presapprove_year	electyr	admchg	endterm	civilservice	publicland	economy	committee	civilrights	intelligence	nationalsecurity	foreignservice	militaryoperations	governmentcontracting	temporaryandemergencyfunctions
2215	"9724"	1946	0		0	0		0		0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	1	0	0	0	0	0	0	
2216	"9725"	1946	0		0	0		0		0						0	0	0	1	1	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2217	"9726"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2218	"9727"	1946	0		0	0		0		0						0	0	0	0	1	1		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2219	"9728"	1946	0		0	0		0		0						0	0	0	0	1	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2220	"9729"	1946	1	1949	0	1	1948	0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2221	"9730"	1946	0		0	0		0		0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	1	0	0	0	0	0	0	0	
2222	"9731"	1946	1	1986	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2223	"9732"	1946	1	1958	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2224	"9733"	1946	1	1947	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2225	"9734"	1946	0		0	1	1947	0		0						1	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2226	"9735"	1946	0		0	0		0		0						0	0	0	1	1	1		0	8.56	43.125	0	0	0	0	0	0	1	0	0	0	0	0	0	
2227	"9736"	1946	0		0	0		0		0						0	0	0	0	1	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2228	"9737"	1946	1	1946	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	1	0	0	0	0	0	0	0	
2229	"9738"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2230	"9739"	1946	1	1947	0	0		0		0						0	0	1	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2231	"9740"	1946	0		0	0		0		0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2232	"9741"	1946	0		0	0		1	1967	0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	1	0	0	0	0	0	0	
2233	"9742"	1946	0		0	0		0		0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	1	0	0	0	0	0	0	
2234	"9743"	1946	1	1946	0	0		0		0						0	0	1	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2235	"9744"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	1	0	0	0	0	0	0	
2236	"9744-A"	1946	0		0	0		0		0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2237	"9744-B"	1946	0		0	1	1946	1	1948	0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	1	0	
2238	"9744-C"	1946	0		0	0		1	1947	0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	1	0	
2239	"9745"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2240	"9746"	1946	0		0	1	1950	1	1966	0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2241	"9747"	1946	0		0	0		0		0						0	0	1	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2242	"9748"	1946	1	1986	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2243	"9749"	1946	1	1986	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2244	"9750"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2245	"9751"	1946	1	1949	0	0		0		1						0	0	1	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2246	"9752"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	1	0	0	0	0	0	0	0	0	
2247	"9753"	1946	0		0	0		0		0						0	0		0	0	0		0	8.56	43.125	0	0	0	1	0	0	0	0	0	0	0	0	0	
2248	"9754"	1946	0		0	0		0		0						0	0		0	0	0		0	8.56	43.125	0	0	0	1	0	0	0	0	0	0	0	0	0	
2249	"9755"	1946	0		0	0		0		0						0	0		0	0	0		0	8.56	43.125	0	0	0	1	0	0	0	0	0	0	0	0	0	
2250	"9756"	1946	0		0	0		0		0						0	0		0	0	0		0	8.56	43.125	0	0	0	1	0	0	0	0	0	0	0	0	0	
2251	"9757"	1946	0		0	0		0		0						0	0		0	0	0		0	8.56	43.125	0	0	0	1	0	0	0	0	0	0	0	0	0	
2252	"9758"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2253	"9759"	1946	0		0	0		0		0						0	0	1	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2254	"9760"	1946	0		0	0		0		0						0	0	0	0	1	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2255	"9761"	1946	0		0	1	1946	0		0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2256	"9762"	1946	1	1946	0	0		0		0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	1	0	0	0	0	0	0	0	
2257	"9763"	1946	1	1986	0	0		0		0						0	0	0	0	1	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2258	"9764"	1946	0		0	0		0		0						0	0	0	0	1	0		0	8.56	43.125	0	0	0	0	0	1	0	0	0	0	0	0	0	
2259	"9765"	1946	0		0	0		0		0						0	0		0	0	0		0	8.56	43.125	0	0	0	1	0	0	0	0	0	0	0	0	0	
2260	"9766"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2261	"9767"	1946	1	1957	0	0		0		0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	1	0	0	
2262	"9768"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2263	"9769"	1946	0		0	0		1	1948	0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2264	"9770"	1946	1	1986	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2265	"9771"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	1	0	0	0	0	0	0	0	0	
2266	"9772"	1946	0		0	0		0		0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2267	"9773"	1946	0		0	0		0		0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2268	"9774"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	1	0	0	0	0	0	0	0	
2269	"9775"	1946	1	1957	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2270	"9776"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2271	"9777"	1946	0		0	0		0		0						0	0		0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2272	"9778"	1946	1	1962	0	1	1950	0		0						0	0	1	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2273	"9779"	1946	0		0	0		0		0						0	0		0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2274	"9780"	1946	0		0	0		0		0						0	0		0	0	0		0	8.56	43.125	0	0	0	1	0	0	0	0	0	0	0	0	0	
2275	"9781"	1946	0		0	1	1953	1	1956	0						0	0	0	0	0	1		0	8.56	43.125	0	0	0	0	0	0	1	0	0	0	0	0	0	
2276	"9782"	1946	1	1986	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2277	"9783"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2278	"9784"	1946	1	1954	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2279	"9785"	1946	0		0	0		1	1948	0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	1	0	
2280	"9786"	1946	0		0	0		0		0						0	0	1	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2281	"9787"	1946	1	1947	0	0		0		0						0	0	0	1	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2282	"9788"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	1	0	0	0	0	0	0	
2283	"9789"	1946	0		0	0		1	1947	0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	1	0	0	0	0	0	0	
2284	"9790"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2285	"9791"	1946	0		0	1	1946	0		0						0	0	0	0	1	1		0	8.56	43.125	0	0	0	0	0	0	1	0	0	0	0	0	0	
2286	"9792"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2287	"9793"	1946	1	1986	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2288	"9794"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2289	"9795"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	1	0	0	0	0	0	0	0	0	
2290	"9796"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2291	"9797"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2292	"9798"	1946	1	1986	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2293	"9799"	1946	1	1981	0	0		0		0						0	0	1	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2294	"9800"	1946	0		0	0		0		0						0	0		0	0	0		0	8.56	43.125	0	0	0	1	0	0	0	0	0	0	0	0	0	
2295	"9801"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	1	0	0	0	0	0	0	0	
2296	"9802"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	1	0	0	0	0	0	0	0	
2297	"9803"	1946	1	1986	0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2298	"9804"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2299	"9805"	1946	1	1962	0	1	1948	0		0						0	0	1	0	0	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2300	"9806"	1946	0		0	0		0		0						0	0	1	1	1	0		0	8.56	43.125	0	0	0	0	0	0	1	0	0	0	0	0	0	
2301	"9807"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	1	0	0	0	0	0	0	0	0	0	
2302	"9808"	1946	0		0	0		0		0						0	0	0	0	1	1		0	8.56	43.125	0	0	0	0	0	0	1	0	0	0	0	0	0	
2303	"9809"	1946	0		0	0		0		0						0	0	0	0	1	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2304	"9810"	1946	0		0	0		0		0						0	0	0	0	1	0		0	8.56	43.125	0	0	0	0	0	0	0	0	0	0	0	0	0	
2305	"9811"	1946	0		0	0		0		0						0	0	0	0	0	0		0	8.56	43.125	0	0	0	0	1	0	0	0	0	0	0	0	0	
